"","B cells|B cells","B cells|Endothelial cells","B cells|Epithelial cells","B cells|Fibroblasts","B cells|Mast cell-like","B cells|Myeloid","B cells|Neuron-like cells","B cells|T cells","Endothelial cells|B cells","Endothelial cells|Endothelial cells","Endothelial cells|Epithelial cells","Endothelial cells|Fibroblasts","Endothelial cells|Mast cell-like","Endothelial cells|Myeloid","Endothelial cells|Neuron-like cells","Endothelial cells|T cells","Epithelial cells|B cells","Epithelial cells|Endothelial cells","Epithelial cells|Epithelial cells","Epithelial cells|Fibroblasts","Epithelial cells|Mast cell-like","Epithelial cells|Myeloid","Epithelial cells|Neuron-like cells","Epithelial cells|T cells","Fibroblasts|B cells","Fibroblasts|Endothelial cells","Fibroblasts|Epithelial cells","Fibroblasts|Fibroblasts","Fibroblasts|Mast cell-like","Fibroblasts|Myeloid","Fibroblasts|Neuron-like cells","Fibroblasts|T cells","Mast cell-like|B cells","Mast cell-like|Endothelial cells","Mast cell-like|Epithelial cells","Mast cell-like|Fibroblasts","Mast cell-like|Mast cell-like","Mast cell-like|Myeloid","Mast cell-like|Neuron-like cells","Mast cell-like|T cells","Myeloid|B cells","Myeloid|Endothelial cells","Myeloid|Epithelial cells","Myeloid|Fibroblasts","Myeloid|Mast cell-like","Myeloid|Myeloid","Myeloid|Neuron-like cells","Myeloid|T cells","Neuron-like cells|B cells","Neuron-like cells|Endothelial cells","Neuron-like cells|Epithelial cells","Neuron-like cells|Fibroblasts","Neuron-like cells|Mast cell-like","Neuron-like cells|Myeloid","Neuron-like cells|Neuron-like cells","Neuron-like cells|T cells","T cells|B cells","T cells|Endothelial cells","T cells|Epithelial cells","T cells|Fibroblasts","T cells|Mast cell-like","T cells|Myeloid","T cells|Neuron-like cells","T cells|T cells"
"COL8A2_a2b1 complex",0.612089880089257,0.502922621667626,0.428536792061782,0.428536792061782,0.108319380730004,0.108319380730004,0.502922621667626,0.428536792061782,1,0.104832330582654,0.104832330582654,0.104832330582654,0.108319380730004,0.428536792061782,0.428536792061782,0.0175444823761302,0.303368518016874,0.24496761469338,0.32521929692258,0.11410121777327,0.0283274576302365,0.262354832982593,0.531083257811072,0.112984489695129,0.97266972352587,0.184150781763577,0.375947143938362,0.406509554128815,0.0283274576302365,0.386953509782578,0.451209840374344,0.867363978413289,1,0.0175444823761302,0.0175444823761302,0.0175444823761302,0.108319380730004,0.108319380730004,0.108319380730004,0.0175444823761302,0.810469134784799,0.34109433239868,0.464000090087047,0.130364965147574,0.0283274576302365,0.260947072690978,0.557890672494214,0.780911491111162,0.799946492427152,0.902546269167626,0.902546269167626,0.902546269167626,0.108319380730004,0.428536792061782,0.902546269167626,1,0.879147648395713,0.883359820606683,0.883359820606683,0.167867884138558,0.502922621667626,0.320445131807793,0.587326833879403,0.388711016762426
"COL5A3_a2b1 complex",0.428536792061782,0.104832330582654,0.128385831962489,0.104832330582654,0.108319380730004,0.428536792061782,0.428536792061782,0.428536792061782,0.0175444823761302,0.119206815909279,0.138312072977847,0.102234295808877,0.0175444823761302,0.104832330582654,0.226957173640238,0.017705547127786,0.303368518016874,0.796573880687864,0.54751021320753,0.16047113506448,0.128385831962489,0.0192536456476415,0.403869739467297,0.63867147404735,0.741657174196553,0.498001193653368,0.645586297760211,0.145481571568528,0.017705547127786,0.0689848522092575,0.738562418645925,0.331441219850987,0.108319380730004,0.108319380730004,0.108319380730004,0.108319380730004,1,0.108319380730004,0.108319380730004,0.108319380730004,1,0.0443335236505199,0.037814892845447,0.00757964029429228,0.0175444823761302,0.0165328838966789,0.297914050027297,0.0694031270741997,0.879147648395713,0.624288395796505,0.567720423820916,0.327301698653168,0.108319380730004,0.347352099187099,0.624288395796505,0.347352099187099,0.513729047543498,0.171557572977263,0.0947133963006895,0.0309929493526047,0.0283274576302365,0.0237045845177729,0.263843827383389,0.071418780121891
"COL8A1_a2b1 complex",0.612089880089257,0.104832330582654,0.104832330582654,0.104832330582654,0.108319380730004,0.0175444823761302,0.502922621667626,0.0848467241041893,1,0.0910096560491727,0.141983720755637,0.00848548394864091,0.017705547127786,0.0139645295983895,1,0.211772985784055,0.741657174196553,0.145481571568528,0.498001193653368,0.150219587832074,0.017705547127786,0.101078327052201,0.469592866027163,0.211772985784055,0.791989757460873,0.34109433239868,0.263455063455063,0.725252525252525,0.017705547127786,0.296757279531268,0.316694819826235,0.933655140992498,0.428536792061782,0.879147648395713,0.879147648395713,0.722752244691669,0.108319380730004,0.428536792061782,0.799946492427152,0.722752244691669,0.732332470754753,0.134534794614155,0.134534794614155,0.0148749561734073,0.00278691747961884,0.117674167665566,0.237522986804582,0.0157273148747431,0.713368210209485,0.648517529637397,0.738222316547428,0.738222316547428,1,0.773997829011561,0.678129841342529,0.587326833879403,0.470134805918359,0.449231568075725,0.800861554311841,0.556168612286687,0.0175444823761302,0.322342935931745,0.617907071824078,0.820312558594033
"COL4A5_a2b1 complex",0.675925243037686,0.484677433547795,0.37826649248886,0.648577883748847,0.502922621667626,0.96430704452167,0.225513252849946,0.339065729915948,0.790224546277976,0.887928422025655,0.553924857294064,0.0224303217541316,0.00278691747961884,0.187290013526611,0.772145026721783,0.332896943548006,0.741657174196553,0.369771291510422,0.725252525252525,0.0112248460074547,0.017705547127786,0.0457828688398254,0.436116435070292,0.42098069270754,0.741657174196553,0.807860094816616,0.933847428801186,0.0357870792653401,0.017705547127786,0.0457828688398254,0.759610925620795,0.192164371806264,0.612089880089257,0.612089880089257,0.612089880089257,0.612089880089257,1,0.612089880089257,0.612089880089257,0.612089880089257,0.893206273819137,0.612294900461769,0.654690180170092,0.144076506527923,0.128385831962489,0.430598827968672,0.644423096289893,0.388711016762426,0.354953778530311,0.00790348307240201,0.0309173824952778,0.911875213298957,0.104832330582654,0.663507186997632,0.0316673941140073,0.451139548286261,0.310742434357538,0.155929851298593,0.173448018253134,0.794390787577455,0.108319380730004,0.450988832923228,0.112984489695129,0.447514937997579
"COL15A1_a2b1 complex",0.612089880089257,0.428536792061782,0.428536792061782,0.428536792061782,0.612089880089257,0.612089880089257,0.428536792061782,0.428536792061782,0.97266972352587,0.48543226371225,0.595994021485848,0.357143524588411,0.104832330582654,0.322342935931745,0.406179168291175,1,0.470262706374128,0.0939518375871552,0.182121755552502,0.410359596875372,0.108319380730004,0.732367998831008,0.150498837739139,0.438195576788638,0.597877394907459,0.0628064367194802,0.130364965147574,0.498001193653368,0.0224763408995488,0.492920546545877,0.181866289226498,0.487854679388294,0.612089880089257,0.799946492427152,0.879147648395713,0.879147648395713,1,0.428536792061782,0.612089880089257,0.428536792061782,0.567720423820916,0.161975303671603,0.0874088064402132,0.0433837814509203,0.0175444823761302,0.113566010383911,0.265835393240107,0.0764973185691278,0.838294343350861,0.292110353317884,0.263843827383389,0.292110353317884,0.108319380730004,0.838294343350861,0.373422419867222,0.430706751493157,0.612089880089257,0.612089880089257,0.612089880089257,0.612089880089257,1,0.612089880089257,0.612089880089257,0.612089880089257
"COL18A1_a2b1 complex",0.653455794196473,0.487074974655782,0.417482424373421,1,0.128385831962489,0.921219349313174,0.319999131054412,1,0.791989757460873,0.0919315788881006,0.161845883585014,0.287929461842505,0.0138466240237659,0.387290329103664,0.344328782531934,0.560075742788902,1,1,0.978448926275013,0.0477979347544565,0.0138466240237659,0.0295357956064038,0.696992133711647,0.0804316481882945,0.947432025468618,0.0548945418510636,0.161845883585014,0.34109433239868,0.0224763408995488,0.387290329103664,0.316694819826235,0.560075742788902,0.942771114265418,1,0.718709299817424,0.0808963720589652,0.0283274576302365,0.171557572977263,0.909591957448956,0.553862047004412,0.741657174196553,0.45503547491248,0.6380959587343,0.0494772702279354,0.00278691747961884,0.0184953752018665,0.613935007070583,0.404058881270713,0.50969080022972,0.0919315788881006,0.218722340461471,0.313800209452383,0.0283274576302365,0.346264323513864,0.200754668017647,0.738562418645925,0.97266972352587,0.656312351778057,0.82392068677918,0.181866289226498,0.00278691747961884,0.121258783569227,0.8410908112991,0.354967740538854
"COL4A4_a2b1 complex",0.843204858035321,0.807860094816616,0.760859511947213,0.498001193653368,0.017705547127786,0.0253593731529785,0.82392068677918,0.148972686326165,0.303368518016874,0.00263080915208979,0.00471951028474453,0.000927305061689749,0.0283274576302365,0.010184268302971,0.0932015527289672,0.0296016126268819,0.552921985166338,0.3998445998446,0.892562188214362,0.0263301915475829,0.017705547127786,0.221600537872104,0.290557535493615,0.560075742788902,0.97266972352587,0.305962618698345,0.498001193653368,0.116426246861029,0.0283274576302365,0.0396849518539416,0.635241291982635,0.867465381987751,0.108319380730004,0.00278691747961884,0.00278691747961884,0.00278691747961884,0.108319380730004,0.0175444823761302,0.0175444823761302,0.0175444823761302,0.513729047543498,0.484677433547795,0.738222316547428,0.37826649248886,0.0175444823761302,0.354953778530311,0.947432025468618,0.0750494678996941,0.893206273819137,0.332480499362133,0.450988832923228,0.495251513206075,0.612089880089257,0.799946492427152,0.518249411658953,0.350574335192284,1,0.41371664110545,0.672457295582172,1,0.502922621667626,0.0508400976126749,0.750085005852471,0.77649997029153
"COL4A3_a2b1 complex",0.719642285161965,0.739528474754709,0.488455019476895,0.14965891869965,0.017705547127786,0.0116771277087169,0.887928422025655,0.0287896207290745,0.713368210209485,0.976898865015878,0.664030394089129,0.213075849779181,0.502922621667626,0.0727039717452838,0.779713983916045,0.681173382650385,0.741657174196553,0.0134545004110222,0.0548945418510636,0.00332646419602941,0.017705547127786,0.0785952794983628,0.780911491111162,0.173924556245145,0.773997829011561,0.422118630889295,0.718956373667416,0.0561339968065114,0.0283274576302365,0.0502484998664747,0.736637364300832,0.501189504182868,0.612089880089257,0.502922621667626,0.502922621667626,0.428536792061782,0.108319380730004,0.108319380730004,0.428536792061782,0.428536792061782,0.332480499362133,0.32521929692258,0.612294900461769,0.976217158952305,1,0.974527208372923,0.319999131054412,0.923685370055644,0.722752244691669,0.0791159133174613,0.117748804888874,0.0139645295983895,0.00278691747961884,0.102135484308354,0.332480499362133,0.0595234938316017,0.653455794196473,0.0426632539332623,0.182852576263033,0.354121368282246,0.612089880089257,0.885836268871716,0.34009520533725,0.189536619312411
"COL7A1_a2b1 complex",0.502922621667626,0.879147648395713,0.799946492427152,0.722752244691669,1,0.108319380730004,0.879147648395713,0.879147648395713,1,0.502922621667626,0.502922621667626,0.428536792061782,1,0.108319380730004,0.428536792061782,0.428536792061782,0.757822790750145,0.142349731258041,0.142349731258041,1,0.128385831962489,0.237543786410539,0.250532059889133,0.313008692113866,0.741657174196553,0.263455063455063,0.313800209452383,0.145481571568528,0.0224763408995488,0.24496761469338,0.328752820113833,0.656312351778057,0.612089880089257,0.428536792061782,0.428536792061782,0.428536792061782,1,0.612089880089257,0.428536792061782,0.428536792061782,0.893206273819137,0.70627664431993,0.97266972352587,0.86398739741116,0.612089880089257,0.675925243037686,1,0.942771114265418,0.428536792061782,0.893206273819137,1,0.96430704452167,1,0.96430704452167,0.96430704452167,0.879147648395713,0.612089880089257,0.568650027537515,0.470262706374128,0.470262706374128,1,0.893206273819137,0.428536792061782,0.568650027537515
"COL10A1_a2b1 complex",0.86398739741116,0.63794197054022,0.868068957755149,0.280337369673159,0.0283274576302365,0.0138554605410621,0.910741563688618,0.139168258364954,0.96430704452167,0.382259293750094,0.592291227375289,0.481040602436567,0.502922621667626,0.0805911616888426,0.537770528507388,0.685184720087318,0.552921985166338,0.607105615801268,0.431255700820918,0.0812675247457856,0.0224763408995488,0.0318068861058156,0.404058881270713,0.802787646817246,0.843204858035321,0.130364965147574,0.24039953605171,0.179475918606353,0.0224763408995488,0.325047730840815,0.290557535493615,0.867748079441247,0.653455794196473,0.667406801383174,0.263967603222761,0.586297015493652,0.108319380730004,0.621281208791057,0.112984489695129,0.612294900461769,0.741657174196553,0.287929461842505,0.34109433239868,0.103640642771078,0.0283274576302365,0.0603161452844415,0.344328782531934,0.718296059161303,0.568650027537515,0.839370166164409,0.706588825250312,0.124852045117096,0.128385831962489,0.00144159177721776,0.791717874945436,0.32521929692258,1,0.71907966688416,0.489119623213629,0.0914550451004276,0.0283274576302365,0.055607050843525,0.57512745835443,0.557890672494214
"COL14A1_a2b1 complex",0.128385831962489,0.0224763408995488,0.0283274576302365,0.0224763408995488,0.108319380730004,0.017705547127786,0.104832330582654,0.017705547127786,0.653455794196473,0.784512529824049,0.83157807799233,0.879255631592918,0.0175444823761302,0.849298474063779,0.791989757460873,0.876518342284423,0.971359769775552,0.617907071824078,0.537770528507388,0.746873161949356,0.502922621667626,0.531083257811072,0.420784520455439,0.82316940981333,0.597877394907459,0.0919315788881006,0.0357870792653401,0.685010641532381,0.0224763408995488,0.698346693230812,0.221035922135151,0.173924556245145,0.428536792061782,0.879147648395713,0.879147648395713,0.879147648395713,0.612089880089257,0.428536792061782,0.879147648395713,0.799946492427152,0.879147648395713,0.212879768315453,0.346264323513864,0.171557572977263,0.0175444823761302,0.332356243539235,0.942771114265418,0.179889587334184,0.96430704452167,0.779713983916045,0.925720369766865,0.641106010313356,0.0175444823761302,0.722752244691669,0.471855950214528,1,0.879147648395713,0.96430704452167,1,0.96430704452167,0.108319380730004,0.722752244691669,0.722752244691669,1
